Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m)
7080,45.0000606662,-73.9999063056,1
7090,45.0000607355,-73.9999063955,1
7100,45.0000608048,-73.9999064855,1
7110,45.000060874,-73.9999065756,1
7120,45.0000609432,-73.9999066658,1
7130,45.0000610122,-73.9999067561,1
7140,45.0000610813,-73.9999068465,1
7150,45.0000611502,-73.999906937,1
7160,45.0000612191,-73.9999070277,1
7170,45.0000612879,-73.9999071184,1
7180,45.0000613566,-73.9999072092,1
7190,45.0000614253,-73.9999073001,1
7200,45.0000614939,-73.9999073911,1
7210,45.0000615625,-73.9999074822,1
7220,45.0000616309,-73.9999075735,1
7230,45.0000616993,-73.9999076648,1
7240,45.0000617677,-73.9999077562,1
7250,45.0000618359,-73.9999078477,1
7260,45.0000619041,-73.9999079394,1
7270,45.0000619723,-73.9999080311,1
7280,45.0000620403,-73.9999081229,1
7290,45.0000621083,-73.9999082149,1
7300,45.0000621763,-73.9999083069,1
7310,45.0000622441,-73.999908399,1
7320,45.0000623119,-73.9999084912,1
7330,45.0000623797,-73.9999085836,1
7340,45.0000624473,-73.999908676,1
7350,45.0000625149,-73.9999087685,1
7360,45.0000625824,-73.9999088612,1
7370,45.0000626499,-73.9999089539,1
7380,45.0000627173,-73.9999090467,1
7390,45.0000627846,-73.9999091397,1
7400,45.0000628518,-73.9999092327,1
7410,45.000062919,-73.9999093258,1
7420,45.0000629861,-73.9999094191,1
7430,45.0000630532,-73.9999095124,1
7440,45.0000631201,-73.9999096058,1
7450,45.000063187,-73.9999096993,1
7460,45.0000632539,-73.999909793,1
7470,45.0000633206,-73.9999098867,1
7480,45.0000633873,-73.9999099805,1
7490,45.0000634539,-73.9999100744,1
7500,45.0000635205,-73.9999101685,1
7510,45.000063587,-73.9999102626,1
7520,45.0000636534,-73.9999103568,1
7530,45.0000637197,-73.9999104511,1
7540,45.000063786,-73.9999105455,1
7550,45.0000638522,-73.9999106401,1
7560,45.0000639183,-73.9999107347,1
7570,45.0000639844,-73.9999108294,1
7580,45.0000640504,-73.9999109242,1
7590,45.0000641163,-73.9999110191,1
7600,45.0000641822,-73.9999111141,1
7610,45.000064248,-73.9999112092,1
7620,45.0000643137,-73.9999113044,1
7630,45.0000643793,-73.9999113997,1
7640,45.0000644449,-73.9999114951,1
7650,45.0000645104,-73.9999115906,1
7660,45.0000645758,-73.9999116862,1
7670,45.0000646412,-73.9999117818,1
7680,45.0000647065,-73.9999118776,1
7690,45.0000647717,-73.9999119735,1
7700,45.0000648368,-73.9999120695,1
7710,45.0000649019,-73.9999121655,1
7720,45.0000649669,-73.9999122617,1
7730,45.0000650318,-73.999912358,1
7740,45.0000650967,-73.9999124543,1
7750,45.0000651615,-73.9999125508,1
7760,45.0000652262,-73.9999126473,1
7770,45.0000652909,-73.999912744,1
7780,45.0000653554,-73.9999128407,1
7790,45.0000654199,-73.9999129375,1
7800,45.0000654844,-73.9999130345,1
7810,45.0000655487,-73.9999131315,1
7820,45.000065613,-73.9999132286,1
7830,45.0000656772,-73.9999133258,1
7840,45.0000657414,-73.9999134232,1
7850,45.0000658054,-73.9999135206,1
7860,45.0000658694,-73.9999136181,1
7870,45.0000659334,-73.9999137157,1
7880,45.0000659972,-73.9999138134,1
7890,45.000066061,-73.9999139111,1
7900,45.0000661247,-73.999914009,1
7910,45.0000661884,-73.999914107,1
7920,45.0000662519,-73.9999142051,1
7930,45.0000663154,-73.9999143032,1
7940,45.0000663788,-73.9999144015,1
7950,45.0000664422,-73.9999144998,1
7960,45.0000665055,-73.9999145983,1
7970,45.0000665687,-73.9999146968,1
7980,45.0000666318,-73.9999147955,1
7990,45.0000666949,-73.9999148942,1
8000,45.0000667578,-73.999914993,1
8010,45.0000668207,-73.9999150919,1
8020,45.0000668836,-73.9999151909,1
8030,45.0000669463,-73.99991529,1
8040,45.000067009,-73.9999153892,1
8050,45.0000670716,-73.9999154885,1
8060,45.0000671342,-73.9999155879,1
8070,45.0000671967,-73.9999156873,1
8080,45.0000672591,-73.9999157869,1
8090,45.0000673214,-73.9999158866,1
8100,45.0000673836,-73.9999159863,1
8110,45.0000674458,-73.9999160861,1
8120,45.0000675079,-73.9999161861,1
8130,45.0000675699,-73.9999162861,1
8140,45.0000676319,-73.9999163862,1
8150,45.0000676938,-73.9999164864,1
8160,45.0000677556,-73.9999165867,1
8170,45.0000678173,-73.9999166871,1
8180,45.0000678789,-73.9999167876,1
8190,45.0000679405,-73.9999168882,1
8200,45.000068002,-73.9999169888,1
8210,45.0000680635,-73.9999170896,1
8220,45.0000681248,-73.9999171904,1
8230,45.0000681861,-73.9999172913,1
8240,45.0000682473,-73.9999173924,1
8250,45.0000683084,-73.9999174935,1
8260,45.0000683695,-73.9999175947,1
8270,45.0000684305,-73.999917696,1
8280,45.0000684914,-73.9999177974,1
8290,45.0000685522,-73.9999178989,1
8300,45.000068613,-73.9999180004,1
8310,45.0000686736,-73.9999181021,1
8320,45.0000687343,-73.9999182038,1
8330,45.0000687948,-73.9999183057,1
8340,45.0000688552,-73.9999184076,1
8350,45.0000689156,-73.9999185096,1
8360,45.0000689759,-73.9999186117,1
8370,45.0000690362,-73.9999187139,1
8380,45.0000690963,-73.9999188162,1
8390,45.0000691564,-73.9999189186,1
8400,45.0000692164,-73.999919021,1
8410,45.0000692763,-73.9999191236,1
8420,45.0000693362,-73.9999192262,1
8430,45.0000693959,-73.999919329,1
8440,45.0000694556,-73.9999194318,1
8450,45.0000695152,-73.9999195347,1
8460,45.0000695748,-73.9999196377,1
8470,45.0000696343,-73.9999197408,1
8480,45.0000696937,-73.9999198439,1
8490,45.000069753,-73.9999199472,1
8500,45.0000698122,-73.9999200505,1
8510,45.0000698714,-73.999920154,1
8520,45.0000699305,-73.9999202575,1
8530,45.0000699895,-73.9999203611,1
8540,45.0000700484,-73.9999204648,1
8550,45.0000701073,-73.9999205686,1
8560,45.000070166,-73.9999206724,1
8570,45.0000702247,-73.9999207764,1
8580,45.0000702834,-73.9999208804,1
8590,45.0000703419,-73.9999209846,1
8600,45.0000704004,-73.9999210888,1
8610,45.0000704588,-73.9999211931,1
8620,45.0000705171,-73.9999212975,1
8630,45.0000705753,-73.999921402,1
8640,45.0000706335,-73.9999215065,1
8650,45.0000706916,-73.9999216112,1
8660,45.0000707496,-73.9999217159,1
8670,45.0000708075,-73.9999218207,1
8680,45.0000708654,-73.9999219256,1
8690,45.0000709231,-73.9999220306,1
8700,45.0000709808,-73.9999221357,1
8710,45.0000710385,-73.9999222409,1
8720,45.000071096,-73.9999223461,1
8730,45.0000711535,-73.9999224514,1
8740,45.0000712108,-73.9999225569,1
8750,45.0000712681,-73.9999226624,1
8760,45.0000713254,-73.9999227679,1
8770,45.0000713825,-73.9999228736,1
8780,45.0000714396,-73.9999229794,1
8790,45.0000714966,-73.9999230852,1
8800,45.0000715535,-73.9999231911,1
8810,45.0000716103,-73.9999232972,1
8820,45.0000716671,-73.9999234032,1
8830,45.0000717238,-73.9999235094,1
8840,45.0000717804,-73.9999236157,1
8850,45.0000718369,-73.999923722,1
8860,45.0000718933,-73.9999238285,1
8870,45.0000719497,-73.999923935,1
8880,45.000072006,-73.9999240416,1
8890,45.0000720622,-73.9999241483,1
8900,45.0000721183,-73.999924255,1
8910,45.0000721744,-73.9999243619,1
8920,45.0000722303,-73.9999244688,1
8930,45.0000722862,-73.9999245758,1
8940,45.000072342,-73.9999246829,1
8950,45.0000723978,-73.9999247901,1
8960,45.0000724534,-73.9999248973,1
8970,45.000072509,-73.9999250047,1
8980,45.0000725645,-73.9999251121,1
8990,45.0000726199,-73.9999252196,1
9000,45.0000726752,-73.9999253272,1
9010,45.0000727305,-73.9999254349,1
9020,45.0000727857,-73.9999255426,1
9030,45.0000728408,-73.9999256504,1
9040,45.0000728958,-73.9999257584,1
9050,45.0000729507,-73.9999258664,1
9060,45.0000730056,-73.9999259744,1
9070,45.0000730603,-73.9999260826,1
9080,45.000073115,-73.9999261908,1
9090,45.0000731696,-73.9999262992,1
9100,45.0000732242,-73.9999264076,1
9110,45.0000732786,-73.999926516,1
9120,45.000073333,-73.9999266246,1
9130,45.0000733873,-73.9999267332,1
9140,45.0000734415,-73.999926842,1
9150,45.0000734956,-73.9999269508,1
9160,45.0000735497,-73.9999270597,1
9170,45.0000736037,-73.9999271686,1
9180,45.0000736576,-73.9999272777,1
9190,45.0000737114,-73.9999273868,1
9200,45.0000737651,-73.999927496,1
9210,45.0000738187,-73.9999276053,1
9220,45.0000738723,-73.9999277146,1
9230,45.0000739258,-73.9999278241,1
9240,45.0000739792,-73.9999279336,1
9250,45.0000740325,-73.9999280432,1
9260,45.0000740858,-73.9999281529,1
9270,45.0000741389,-73.9999282626,1
9280,45.000074192,-73.9999283725,1
9290,45.000074245,-73.9999284824,1
9300,45.0000742979,-73.9999285924,1
9310,45.0000743507,-73.9999287025,1
9320,45.0000744035,-73.9999288126,1
9330,45.0000744562,-73.9999289228,1
9340,45.0000745088,-73.9999290331,1
9350,45.0000745613,-73.9999291435,1
9360,45.0000746137,-73.999929254,1
9370,45.000074666,-73.9999293645,1
9380,45.0000747183,-73.9999294751,1
9390,45.0000747705,-73.9999295858,1
9400,45.0000748226,-73.9999296966,1
9410,45.0000748746,-73.9999298075,1
9420,45.0000749265,-73.9999299184,1
9430,45.0000749784,-73.9999300294,1
9440,45.0000750302,-73.9999301405,1
9450,45.0000750819,-73.9999302516,1
9460,45.0000751335,-73.9999303628,1
9470,45.000075185,-73.9999304742,1
9480,45.0000752364,-73.9999305855,1
9490,45.0000752878,-73.999930697,1
9500,45.0000753391,-73.9999308085,1
9510,45.0000753903,-73.9999309201,1
9520,45.0000754414,-73.9999310318,1
9530,45.0000754924,-73.9999311436,1
9540,45.0000755433,-73.9999312554,1
9550,45.0000755942,-73.9999313673,1
9560,45.000075645,-73.9999314793,1
9570,45.0000756957,-73.9999315914,1
9580,45.0000757463,-73.9999317035,1
9590,45.0000757968,-73.9999318158,1
9600,45.0000758473,-73.999931928,1
9610,45.0000758976,-73.9999320404,1
9620,45.0000759479,-73.9999321528,1
9630,45.0000759981,-73.9999322654,1
9640,45.0000760482,-73.9999323779,1
9650,45.0000760983,-73.9999324906,1
9660,45.0000761482,-73.9999326033,1
9670,45.0000761981,-73.9999327162,1
9680,45.0000762478,-73.999932829,1
9690,45.0000762975,-73.999932942,1
9700,45.0000763472,-73.999933055,1
9710,45.0000763967,-73.9999331681,1
9720,45.0000764461,-73.9999332813,1
9730,45.0000764955,-73.9999333946,1
9740,45.0000765448,-73.9999335079,1
9750,45.000076594,-73.9999336213,1
9760,45.0000766431,-73.9999337347,1
9770,45.0000766921,-73.9999338483,1
9780,45.000076741,-73.9999339619,1
9790,45.0000767899,-73.9999340756,1
9800,45.0000768387,-73.9999341893,1
9810,45.0000768874,-73.9999343032,1
9820,45.000076936,-73.9999344171,1
9830,45.0000769845,-73.9999345311,1
9840,45.0000770329,-73.9999346451,1
9850,45.0000770813,-73.9999347592,1
9860,45.0000771295,-73.9999348734,1
9870,45.0000771777,-73.9999349877,1
9880,45.0000772258,-73.999935102,1
9890,45.0000772738,-73.9999352164,1
9900,45.0000773218,-73.9999353309,1
9910,45.0000773696,-73.9999354454,1
9920,45.0000774174,-73.99993556,1
9930,45.000077465,-73.9999356747,1
9940,45.0000775126,-73.9999357895,1
9950,45.0000775601,-73.9999359043,1
9960,45.0000776076,-73.9999360192,1
9970,45.0000776549,-73.9999361342,1
9980,45.0000777021,-73.9999362492,1
9990,45.0000777493,-73.9999363643,1
10000,45.0000777964,-73.9999364795,1
10010,45.0000778434,-73.9999365948,1
10020,45.0000778903,-73.9999367101,1
10030,45.0000779371,-73.9999368255,1
10040,45.0000779838,-73.9999369409,1
10050,45.0000780305,-73.9999370565,1
10060,45.0000780771,-73.999937172,1
10070,45.0000781235,-73.9999372877,1
10080,45.0000781699,-73.9999374034,1
10090,45.0000782162,-73.9999375192,1
10100,45.0000782625,-73.9999376351,1
10110,45.0000783086,-73.9999377511,1
10120,45.0000783547,-73.9999378671,1
10130,45.0000784006,-73.9999379831,1
10140,45.0000784465,-73.9999380993,1
10150,45.0000784923,-73.9999382155,1
10160,45.000078538,-73.9999383318,1
10170,45.0000785836,-73.9999384481,1
10180,45.0000786292,-73.9999385645,1
10190,45.0000786746,-73.999938681,1
10200,45.00007872,-73.9999387975,1
10210,45.0000787652,-73.9999389142,1
10220,45.0000788104,-73.9999390308,1
10230,45.0000788555,-73.9999391476,1
10240,45.0000789006,-73.9999392644,1
10250,45.0000789455,-73.9999393813,1
10260,45.0000789903,-73.9999394982,1
10270,45.0000790351,-73.9999396153,1
10280,45.0000790798,-73.9999397323,1
10290,45.0000791243,-73.9999398495,1
10300,45.0000791688,-73.9999399667,1
10310,45.0000792132,-73.999940084,1
10320,45.0000792576,-73.9999402013,1
10330,45.0000793018,-73.9999403187,1
10340,45.000079346,-73.9999404362,1
10350,45.00007939,-73.9999405537,1
10360,45.000079434,-73.9999406714,1
10370,45.0000794779,-73.999940789,1
10380,45.0000795217,-73.9999409068,1
10390,45.0000795654,-73.9999410246,1
10400,45.000079609,-73.9999411424,1
10410,45.0000796526,-73.9999412604,1
10420,45.000079696,-73.9999413783,1
10430,45.0000797394,-73.9999414964,1
10440,45.0000797827,-73.9999416145,1
10450,45.0000798258,-73.9999417327,1
10460,45.0000798689,-73.999941851,1
10470,45.000079912,-73.9999419693,1
10480,45.0000799549,-73.9999420877,1
10490,45.0000799977,-73.9999422061,1
10500,45.0000800405,-73.9999423246,1
10510,45.0000800831,-73.9999424432,1
10520,45.0000801257,-73.9999425618,1
10530,45.0000801682,-73.9999426805,1
10540,45.0000802106,-73.9999427993,1
10550,45.0000802529,-73.9999429181,1
10560,45.0000802951,-73.999943037,1
10570,45.0000803373,-73.9999431559,1
10580,45.0000803793,-73.9999432749,1
10590,45.0000804213,-73.999943394,1
10600,45.0000804632,-73.9999435131,1
10610,45.0000805049,-73.9999436323,1
10620,45.0000805466,-73.9999437516,1
10630,45.0000805882,-73.9999438709,1
10640,45.0000806298,-73.9999439903,1
10650,45.0000806712,-73.9999441097,1
10660,45.0000807125,-73.9999442292,1
10670,45.0000807538,-73.9999443488,1
10680,45.0000807949,-73.9999444684,1
10690,45.000080836,-73.9999445881,1
10700,45.000080877,-73.9999447078,1
10710,45.0000809179,-73.9999448276,1
10720,45.0000809587,-73.9999449475,1
10730,45.0000809994,-73.9999450674,1
10740,45.0000810401,-73.9999451874,1
10750,45.0000810806,-73.9999453075,1
10760,45.0000811211,-73.9999454276,1
10770,45.0000811614,-73.9999455477,1
10780,45.0000812017,-73.999945668,1
10790,45.0000812419,-73.9999457882,1
10800,45.000081282,-73.9999459086,1
10810,45.000081322,-73.999946029,1
10820,45.0000813619,-73.9999461495,1
10830,45.0000814018,-73.99994627,1
10840,45.0000814415,-73.9999463906,1
10850,45.0000814812,-73.9999465112,1
10860,45.0000815207,-73.9999466319,1
10870,45.0000815602,-73.9999467527,1
10880,45.0000815996,-73.9999468735,1
10890,45.0000816389,-73.9999469944,1
10900,45.0000816781,-73.9999471153,1
10910,45.0000817172,-73.9999472363,1
10920,45.0000817562,-73.9999473573,1
10930,45.0000817951,-73.9999474784,1
10940,45.000081834,-73.9999475996,1
10950,45.0000818727,-73.9999477208,1
10960,45.0000819114,-73.9999478421,1
10970,45.00008195,-73.9999479634,1
10980,45.0000819885,-73.9999480848,1
10990,45.0000820269,-73.9999482063,1
11000,45.0000820652,-73.9999483278,1
11010,45.0000821034,-73.9999484493,1
11020,45.0000821415,-73.999948571,1
11030,45.0000821796,-73.9999486926,1
11040,45.0000822175,-73.9999488144,1
11050,45.0000822554,-73.9999489362,1
11060,45.0000822931,-73.999949058,1
11070,45.0000823308,-73.9999491799,1
11080,45.0000823684,-73.9999493019,1
11090,45.0000824059,-73.9999494239,1
11100,45.0000824433,-73.9999495459,1
11110,45.0000824806,-73.9999496681,1
11120,45.0000825178,-73.9999497902,1
11130,45.000082555,-73.9999499125,1
11140,45.000082592,-73.9999500348,1
11150,45.000082629,-73.9999501571,1
11160,45.0000826658,-73.9999502795,1
11170,45.0000827026,-73.999950402,1
11180,45.0000827393,-73.9999505245,1
11190,45.0000827759,-73.999950647,1
11200,45.0000828124,-73.9999507696,1
11210,45.0000828488,-73.9999508923,1
11220,45.0000828851,-73.999951015,1
11230,45.0000829213,-73.9999511378,1
11240,45.0000829575,-73.9999512606,1
11250,45.0000829935,-73.9999513835,1
11260,45.0000830295,-73.9999515065,1
11270,45.0000830653,-73.9999516295,1
11280,45.0000831011,-73.9999517525,1
11290,45.0000831368,-73.9999518756,1
11300,45.0000831724,-73.9999519987,1
11310,45.0000832079,-73.9999521219,1
11320,45.0000832433,-73.9999522452,1
11330,45.0000832786,-73.9999523685,1
11340,45.0000833138,-73.9999524919,1
11350,45.0000833489,-73.9999526153,1
11360,45.000083384,-73.9999527387,1
11370,45.0000834189,-73.9999528622,1
11380,45.0000834538,-73.9999529858,1
11390,45.0000834886,-73.9999531094,1
11400,45.0000835232,-73.9999532331,1
11410,45.0000835578,-73.9999533568,1
11420,45.0000835923,-73.9999534806,1
11430,45.0000836267,-73.9999536044,1
11440,45.000083661,-73.9999537283,1
11450,45.0000836952,-73.9999538522,1
11460,45.0000837294,-73.9999539762,1
11470,45.0000837634,-73.9999541002,1
11480,45.0000837973,-73.9999542243,1
11490,45.0000838312,-73.9999543484,1
11500,45.000083865,-73.9999544726,1
11510,45.0000838986,-73.9999545968,1
11520,45.0000839322,-73.9999547211,1
11530,45.0000839657,-73.9999548454,1
11540,45.0000839991,-73.9999549698,1
11550,45.0000840324,-73.9999550942,1
11560,45.0000840656,-73.9999552187,1
11570,45.0000840987,-73.9999553432,1
11580,45.0000841317,-73.9999554678,1
11590,45.0000841646,-73.9999555924,1
11600,45.0000841975,-73.9999557171,1
11610,45.0000842302,-73.9999558418,1
11620,45.0000842629,-73.9999559666,1
11630,45.0000842954,-73.9999560914,1
11640,45.0000843279,-73.9999562162,1
11650,45.0000843603,-73.9999563411,1
11660,45.0000843926,-73.9999564661,1
11670,45.0000844247,-73.9999565911,1
11680,45.0000844568,-73.9999567162,1
11690,45.0000844888,-73.9999568413,1
11700,45.0000845208,-73.9999569664,1
11710,45.0000845526,-73.9999570916,1
11720,45.0000845843,-73.9999572168,1
11730,45.0000846159,-73.9999573421,1
11740,45.0000846475,-73.9999574675,1
11750,45.0000846789,-73.9999575929,1
11760,45.0000847103,-73.9999577183,1
11770,45.0000847415,-73.9999578438,1
11780,45.0000847727,-73.9999579693,1
11790,45.0000848038,-73.9999580948,1
11800,45.0000848348,-73.9999582205,1
11810,45.0000848657,-73.9999583461,1
11820,45.0000848965,-73.9999584718,1
11830,45.0000849272,-73.9999585976,1
11840,45.0000849578,-73.9999587234,1
11850,45.0000849883,-73.9999588492,1
11860,45.0000850187,-73.9999589751,1
11870,45.0000850491,-73.999959101,1
11880,45.0000850793,-73.999959227,1
11890,45.0000851094,-73.999959353,1
11900,45.0000851395,-73.9999594791,1
11910,45.0000851694,-73.9999596052,1
11920,45.0000851993,-73.9999597314,1
11930,45.0000852291,-73.9999598576,1
11940,45.0000852588,-73.9999599838,1
11950,45.0000852883,-73.9999601101,1
11960,45.0000853178,-73.9999602364,1
11970,45.0000853472,-73.9999603628,1
11980,45.0000853765,-73.9999604892,1
11990,45.0000854057,-73.9999606157,1
12000,45.0000854349,-73.9999607422,1
12010,45.0000854639,-73.9999608687,1
12020,45.0000854928,-73.9999609953,1
12030,45.0000855216,-73.999961122,1
12040,45.0000855504,-73.9999612486,1
12050,45.000085579,-73.9999613753,1
12060,45.0000856076,-73.9999615021,1
12070,45.0000856361,-73.9999616289,1
12080,45.0000856644,-73.9999617558,1
12090,45.0000856927,-73.9999618826,1
12100,45.0000857209,-73.9999620096,1
12110,45.000085749,-73.9999621365,1
12120,45.0000857769,-73.9999622636,1
12130,45.0000858048,-73.9999623906,1
12140,45.0000858326,-73.9999625177,1
12150,45.0000858603,-73.9999626448,1
12160,45.000085888,-73.999962772,1
12170,45.0000859155,-73.9999628992,1
12180,45.0000859429,-73.9999630265,1
12190,45.0000859702,-73.9999631538,1
12200,45.0000859975,-73.9999632811,1
12210,45.0000860246,-73.9999634085,1
12220,45.0000860517,-73.9999635359,1
12230,45.0000860786,-73.9999636634,1
12240,45.0000861055,-73.9999637909,1
12250,45.0000861322,-73.9999639184,1
12260,45.0000861589,-73.999964046,1
12270,45.0000861855,-73.9999641736,1
12280,45.000086212,-73.9999643013,1
12290,45.0000862384,-73.999964429,1
12300,45.0000862646,-73.9999645567,1
12310,45.0000862908,-73.9999646845,1
12320,45.000086317,-73.9999648123,1
12330,45.000086343,-73.9999649401,1
12340,45.0000863689,-73.999965068,1
12350,45.0000863947,-73.999965196,1
12360,45.0000864204,-73.9999653239,1
12370,45.000086446,-73.9999654519,1
12380,45.0000864716,-73.99996558,1
12390,45.000086497,-73.999965708,1
12400,45.0000865224,-73.9999658362,1
12410,45.0000865476,-73.9999659643,1
12420,45.0000865728,-73.9999660925,1
12430,45.0000865978,-73.9999662207,1
12440,45.0000866228,-73.999966349,1
12450,45.0000866477,-73.9999664773,1
12460,45.0000866724,-73.9999666057,1
12470,45.0000866971,-73.999966734,1
12480,45.0000867217,-73.9999668624,1
12490,45.0000867462,-73.9999669909,1
12500,45.0000867706,-73.9999671194,1
12510,45.0000867949,-73.9999672479,1
12520,45.0000868191,-73.9999673765,1
